JOB_NAME,PROCESS_RUN_SK,BATCH_SK,BATCH_STATUS,CREATE_TS,STATUS_UPDATE_TS,ROWS_ADDED_COUNT,ROWS_UPDATED_COUNT,ROWS_DELETED_COUNT,ROWS_DUPLICATED_COUNT,ROWS_SKIPPED_COUNT,ROWS_ERROR_COUNT,TARGET_ENTITY
EXP_ZTASSETDISPOSE--GENERIC,3415703538,1075123444,COMPLETED,2024-02-13T19:16:10Z,2024-02-13T19:19:46Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415702304,1075122827,COMPLETED,2024-02-13T19:05:53Z,2024-02-13T19:05:57Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415701886,1075122617,COMPLETED,2024-02-13T19:02:23Z,2024-02-13T19:06:53Z,2387,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415701838,1075122593,COMPLETED,2024-02-13T19:01:59Z,2024-02-13T19:06:11Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415700528,1075121939,COMPLETED,2024-02-13T18:51:05Z,2024-02-13T18:51:11Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415700034,1075121692,COMPLETED,2024-02-13T18:46:58Z,2024-02-13T18:49:52Z,3434,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415699916,1075121633,COMPLETED,2024-02-13T18:45:59Z,2024-02-13T18:51:00Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415698746,1075121047,COMPLETED,2024-02-13T18:36:13Z,2024-02-13T18:36:18Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415698310,1075120829,COMPLETED,2024-02-13T18:32:35Z,2024-02-13T18:36:20Z,4646,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415698088,1075120718,COMPLETED,2024-02-13T18:30:44Z,2024-02-13T18:34:24Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415696940,1075120144,COMPLETED,2024-02-13T18:21:10Z,2024-02-13T18:21:20Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415696470,1075119909,COMPLETED,2024-02-13T18:17:15Z,2024-02-13T18:21:22Z,2892,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415696290,1075119819,COMPLETED,2024-02-13T18:15:45Z,2024-02-13T18:18:42Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415695192,1075119270,COMPLETED,2024-02-13T18:06:36Z,2024-02-13T18:06:44Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415694696,1075119022,COMPLETED,2024-02-13T18:02:28Z,2024-02-13T18:08:25Z,11553,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415694602,1075118975,COMPLETED,2024-02-13T18:01:41Z,2024-02-13T18:06:50Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415693292,1075118320,COMPLETED,2024-02-13T17:50:46Z,2024-02-13T17:50:51Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415692818,1075118083,COMPLETED,2024-02-13T17:46:49Z,2024-02-13T17:50:00Z,2255,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415692750,1075118050,COMPLETED,2024-02-13T17:46:16Z,2024-02-13T17:49:16Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415691588,1075117469,COMPLETED,2024-02-13T17:36:35Z,2024-02-13T17:36:41Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415691092,1075117220,COMPLETED,2024-02-13T17:32:26Z,2024-02-13T17:36:11Z,54773,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415691006,1075117177,COMPLETED,2024-02-13T17:31:43Z,2024-02-13T17:40:05Z,3400,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415689710,1075116529,COMPLETED,2024-02-13T17:20:55Z,2024-02-13T17:21:04Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415689282,1075116316,COMPLETED,2024-02-13T17:17:22Z,2024-02-13T17:21:26Z,2691,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415689170,1075116259,COMPLETED,2024-02-13T17:16:25Z,2024-02-13T17:20:41Z,54773,-1,-1,-1,-1,-1,
SEM_SF_RFO_GOLD_DAILY_HAWK--CDWSFGBI,3415687902,1075115625,COMPLETED,2024-02-13T17:05:51Z,2024-02-13T17:49:56Z,-1,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415687856,1075115603,COMPLETED,2024-02-13T17:05:29Z,2024-02-13T17:05:41Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415687428,1075115388,COMPLETED,2024-02-13T17:01:54Z,2024-02-13T17:05:19Z,2273,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415687402,1075115376,COMPLETED,2024-02-13T17:01:42Z,2024-02-13T17:06:38Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415686136,1075114742,COMPLETED,2024-02-13T16:51:08Z,2024-02-13T16:51:14Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415685614,1075114482,COMPLETED,2024-02-13T16:46:48Z,2024-02-13T16:50:30Z,3890,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415685576,1075114463,COMPLETED,2024-02-13T16:46:29Z,2024-02-13T16:50:32Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415684302,1075113826,COMPLETED,2024-02-13T16:35:52Z,2024-02-13T16:36:17Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415683794,1075113572,COMPLETED,2024-02-13T16:31:38Z,2024-02-13T16:35:55Z,3912,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415683688,1075113518,COMPLETED,2024-02-13T16:30:44Z,2024-02-13T16:35:57Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415682514,1075112932,COMPLETED,2024-02-13T16:20:58Z,2024-02-13T16:21:16Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415682036,1075112692,COMPLETED,2024-02-13T16:16:58Z,2024-02-13T16:20:29Z,2113,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415681864,1075112606,COMPLETED,2024-02-13T16:15:32Z,2024-02-13T16:20:52Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415680728,1075112039,COMPLETED,2024-02-13T16:06:05Z,2024-02-13T16:06:26Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415680188,1075111768,COMPLETED,2024-02-13T16:01:34Z,2024-02-13T16:07:23Z,3477,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415680176,1075111763,COMPLETED,2024-02-13T16:01:29Z,2024-02-13T16:10:16Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415678914,1075111132,COMPLETED,2024-02-13T15:50:58Z,2024-02-13T15:51:16Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415678390,1075110869,COMPLETED,2024-02-13T15:46:35Z,2024-02-13T15:49:47Z,8302,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415678334,1075110841,COMPLETED,2024-02-13T15:46:07Z,2024-02-13T15:49:19Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415677090,1075110219,COMPLETED,2024-02-13T15:35:45Z,2024-02-13T15:36:01Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415676658,1075110004,COMPLETED,2024-02-13T15:32:10Z,2024-02-13T15:36:41Z,7717,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415676596,1075109973,COMPLETED,2024-02-13T15:31:39Z,2024-02-13T15:35:03Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415675312,1075109331,COMPLETED,2024-02-13T15:20:57Z,2024-02-13T15:21:11Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415674832,1075109090,COMPLETED,2024-02-13T15:16:56Z,2024-02-13T15:20:13Z,2664,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415674688,1075109018,COMPLETED,2024-02-13T15:15:44Z,2024-02-13T15:20:56Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415673522,1075108435,COMPLETED,2024-02-13T15:06:01Z,2024-02-13T15:06:11Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415673078,1075108214,COMPLETED,2024-02-13T15:02:20Z,2024-02-13T15:06:07Z,1907,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415672944,1075108147,COMPLETED,2024-02-13T15:01:13Z,2024-02-13T15:05:14Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415671668,1075107508,COMPLETED,2024-02-13T14:50:34Z,2024-02-13T14:50:39Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415671172,1075107260,COMPLETED,2024-02-13T14:46:26Z,2024-02-13T14:49:38Z,10575,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415671148,1075107248,COMPLETED,2024-02-13T14:46:14Z,2024-02-13T14:49:18Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415669934,1075106642,COMPLETED,2024-02-13T14:36:08Z,2024-02-13T14:36:15Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415669490,1075106419,COMPLETED,2024-02-13T14:32:25Z,2024-02-13T14:36:27Z,54773,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415669440,1075106395,COMPLETED,2024-02-13T14:32:01Z,2024-02-13T14:35:13Z,10557,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415668206,1075105778,COMPLETED,2024-02-13T14:21:44Z,2024-02-13T14:21:48Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415667646,1075105498,COMPLETED,2024-02-13T14:17:04Z,2024-02-13T14:20:34Z,2556,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415667414,1075105381,COMPLETED,2024-02-13T14:15:07Z,2024-02-13T14:18:39Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415666382,1075104865,COMPLETED,2024-02-13T14:06:31Z,2024-02-13T14:06:51Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415665848,1075104598,COMPLETED,2024-02-13T14:02:04Z,2024-02-13T14:07:33Z,1492,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415665770,1075104559,COMPLETED,2024-02-13T14:01:25Z,2024-02-13T14:06:10Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415664508,1075103928,COMPLETED,2024-02-13T13:50:54Z,2024-02-13T13:50:59Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415664046,1075103698,COMPLETED,2024-02-13T13:47:04Z,2024-02-13T13:52:08Z,1606,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415663960,1075103654,COMPLETED,2024-02-13T13:46:20Z,2024-02-13T13:49:29Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415662648,1075102998,COMPLETED,2024-02-13T13:35:24Z,2024-02-13T13:35:39Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415662146,1075102747,COMPLETED,2024-02-13T13:31:13Z,2024-02-13T13:33:59Z,1025,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415662080,1075102715,COMPLETED,2024-02-13T13:30:41Z,2024-02-13T13:34:37Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415660972,1075102161,COMPLETED,2024-02-13T13:21:27Z,2024-02-13T13:21:33Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415660398,1075101874,COMPLETED,2024-02-13T13:16:40Z,2024-02-13T13:23:05Z,1525,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415660282,1075101815,COMPLETED,2024-02-13T13:15:41Z,2024-02-13T13:18:57Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415659126,1075101237,COMPLETED,2024-02-13T13:06:03Z,2024-02-13T13:06:12Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415658614,1075100981,COMPLETED,2024-02-13T13:01:47Z,2024-02-13T13:06:45Z,1351,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415658560,1075100955,COMPLETED,2024-02-13T13:01:21Z,2024-02-13T13:05:58Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415657274,1075100311,COMPLETED,2024-02-13T12:50:37Z,2024-02-13T12:50:50Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415656866,1075100107,COMPLETED,2024-02-13T12:47:13Z,2024-02-13T12:50:19Z,1590,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415656616,1075099982,COMPLETED,2024-02-13T12:45:08Z,2024-02-13T12:48:07Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415655444,1075099396,COMPLETED,2024-02-13T12:35:22Z,2024-02-13T12:35:37Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415655056,1075099203,COMPLETED,2024-02-13T12:32:09Z,2024-02-13T12:35:24Z,54773,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415654974,1075099161,COMPLETED,2024-02-13T12:31:27Z,2024-02-13T12:35:03Z,968,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415653628,1075098488,COMPLETED,2024-02-13T12:20:14Z,2024-02-13T12:20:21Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415653310,1075098329,COMPLETED,2024-02-13T12:17:35Z,2024-02-13T12:20:57Z,822,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415653064,1075098207,COMPLETED,2024-02-13T12:15:33Z,2024-02-13T12:19:20Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415651894,1075097622,COMPLETED,2024-02-13T12:05:48Z,2024-02-13T12:06:10Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415651472,1075097410,COMPLETED,2024-02-13T12:02:16Z,2024-02-13T12:08:51Z,1640,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415651450,1075097399,COMPLETED,2024-02-13T12:02:05Z,2024-02-13T12:07:35Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415650144,1075096747,COMPLETED,2024-02-13T11:51:13Z,2024-02-13T11:51:18Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415649582,1075096466,COMPLETED,2024-02-13T11:46:32Z,2024-02-13T11:49:58Z,1398,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415649532,1075096440,COMPLETED,2024-02-13T11:46:06Z,2024-02-13T11:50:48Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415648232,1075095791,COMPLETED,2024-02-13T11:35:17Z,2024-02-13T11:35:23Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415647914,1075095632,COMPLETED,2024-02-13T11:32:38Z,2024-02-13T11:38:24Z,1068,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415647694,1075095521,COMPLETED,2024-02-13T11:30:47Z,2024-02-13T11:38:05Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415646508,1075094928,COMPLETED,2024-02-13T11:20:54Z,2024-02-13T11:21:03Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415645986,1075094667,COMPLETED,2024-02-13T11:16:33Z,2024-02-13T11:20:38Z,1481,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415645920,1075094634,COMPLETED,2024-02-13T11:16:00Z,2024-02-13T11:21:17Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415644650,1075094000,COMPLETED,2024-02-13T11:05:26Z,2024-02-13T11:05:37Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415644240,1075093795,COMPLETED,2024-02-13T11:02:01Z,2024-02-13T11:07:57Z,2389,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415644148,1075093748,COMPLETED,2024-02-13T11:01:15Z,2024-02-13T11:05:14Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415642948,1075093148,COMPLETED,2024-02-13T10:51:14Z,2024-02-13T10:51:38Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415642362,1075092856,COMPLETED,2024-02-13T10:46:22Z,2024-02-13T10:49:25Z,1403,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415642322,1075092835,COMPLETED,2024-02-13T10:46:01Z,2024-02-13T10:48:49Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415641110,1075092230,COMPLETED,2024-02-13T10:35:56Z,2024-02-13T10:36:01Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415640698,1075092023,COMPLETED,2024-02-13T10:32:29Z,2024-02-13T10:37:11Z,892,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415640436,1075091893,COMPLETED,2024-02-13T10:30:19Z,2024-02-13T10:35:39Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415639286,1075091317,COMPLETED,2024-02-13T10:20:43Z,2024-02-13T10:20:53Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415638966,1075091157,COMPLETED,2024-02-13T10:18:03Z,2024-02-13T10:20:41Z,1085,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415638612,1075090980,COMPLETED,2024-02-13T10:15:06Z,2024-02-13T10:18:28Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415637480,1075090414,COMPLETED,2024-02-13T10:05:40Z,2024-02-13T10:05:45Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415637038,1075090194,COMPLETED,2024-02-13T10:02:00Z,2024-02-13T10:06:05Z,2024,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415637038,1075090193,COMPLETED,2024-02-13T10:01:59Z,2024-02-13T10:09:52Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415635706,1075089527,COMPLETED,2024-02-13T09:50:53Z,2024-02-13T09:51:02Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415635246,1075089297,COMPLETED,2024-02-13T09:47:04Z,2024-02-13T09:50:12Z,4043,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415635106,1075089228,COMPLETED,2024-02-13T09:45:54Z,2024-02-13T09:50:17Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415633888,1075088619,COMPLETED,2024-02-13T09:35:45Z,2024-02-13T09:36:08Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415633542,1075088445,COMPLETED,2024-02-13T09:32:51Z,2024-02-13T09:36:03Z,3776,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415633232,1075088290,COMPLETED,2024-02-13T09:30:16Z,2024-02-13T09:35:56Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415632088,1075087718,COMPLETED,2024-02-13T09:20:44Z,2024-02-13T09:20:54Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415631566,1075087457,COMPLETED,2024-02-13T09:16:23Z,2024-02-13T09:20:08Z,2955,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415631492,1075087420,COMPLETED,2024-02-13T09:15:46Z,2024-02-13T09:19:04Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415630324,1075086837,COMPLETED,2024-02-13T09:06:03Z,2024-02-13T09:06:24Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415629808,1075086579,COMPLETED,2024-02-13T09:01:45Z,2024-02-13T09:06:41Z,25569,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415629808,1075086578,COMPLETED,2024-02-13T09:01:44Z,2024-02-13T09:06:48Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415628464,1075085907,COMPLETED,2024-02-13T08:50:33Z,2024-02-13T08:50:39Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415628012,1075085681,COMPLETED,2024-02-13T08:46:47Z,2024-02-13T08:49:47Z,6777,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415628004,1075085677,COMPLETED,2024-02-13T08:46:43Z,2024-02-13T08:50:29Z,47195,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415626776,1075085063,COMPLETED,2024-02-13T08:36:29Z,2024-02-13T08:36:33Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415626286,1075084817,COMPLETED,2024-02-13T08:32:23Z,2024-02-13T08:37:58Z,4102,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415626070,1075084710,COMPLETED,2024-02-13T08:30:36Z,2024-02-13T08:33:50Z,47193,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415624950,1075084149,COMPLETED,2024-02-13T08:21:15Z,2024-02-13T08:21:21Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415624496,1075083922,COMPLETED,2024-02-13T08:17:28Z,2024-02-13T08:21:46Z,1536,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415624252,1075083801,COMPLETED,2024-02-13T08:15:27Z,2024-02-13T08:18:19Z,47193,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415623128,1075083238,COMPLETED,2024-02-13T08:06:04Z,2024-02-13T08:06:18Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415622690,1075083020,COMPLETED,2024-02-13T08:02:26Z,2024-02-13T08:08:12Z,2092,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415622598,1075082973,COMPLETED,2024-02-13T08:01:39Z,2024-02-13T08:05:56Z,47193,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415621364,1075082357,COMPLETED,2024-02-13T07:51:23Z,2024-02-13T07:51:27Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415620826,1075082087,COMPLETED,2024-02-13T07:46:53Z,2024-02-13T07:50:02Z,1576,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415620660,1075082005,COMPLETED,2024-02-13T07:45:31Z,2024-02-13T07:49:37Z,47193,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415619542,1075081446,COMPLETED,2024-02-13T07:36:12Z,2024-02-13T07:36:20Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415619040,1075081195,COMPLETED,2024-02-13T07:32:01Z,2024-02-13T07:36:26Z,12253,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415619006,1075081178,COMPLETED,2024-02-13T07:31:44Z,2024-02-13T07:36:42Z,47193,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415617636,1075080493,COMPLETED,2024-02-13T07:20:19Z,2024-02-13T07:20:36Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415617212,1075080280,COMPLETED,2024-02-13T07:16:46Z,2024-02-13T07:19:41Z,47193,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415617194,1075080271,COMPLETED,2024-02-13T07:16:37Z,2024-02-13T07:20:43Z,13414,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415615872,1075079610,COMPLETED,2024-02-13T07:05:36Z,2024-02-13T07:05:41Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415615490,1075079419,COMPLETED,2024-02-13T07:02:25Z,2024-02-13T07:07:56Z,3639,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415615462,1075079405,COMPLETED,2024-02-13T07:02:11Z,2024-02-13T07:06:00Z,47193,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415614058,1075078704,COMPLETED,2024-02-13T06:50:30Z,2024-02-13T06:50:34Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415613606,1075078477,COMPLETED,2024-02-13T06:46:43Z,2024-02-13T06:50:45Z,1771,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415613552,1075078450,COMPLETED,2024-02-13T06:46:16Z,2024-02-13T06:49:15Z,47193,-1,-1,-1,-1,-1,
